coadd_object_id,ra,dec,flags_g,mag_auto_g_dered,mag_auto_r_dered,mag_auto_i_dered,magerr_auto_g,magerr_auto_r,magerr_auto_i
1083292470,9.233171,-33.405999,0,99.0,25.889270782470703,25.060630798339844,99.0,0.4431799054145813,0.35457903146743774
1083292905,9.235351,-33.410805,0,26.127826690673828,25.47055435180664,24.95947265625,0.4090067148208618,0.3066536784172058,0.33702415227890015
1083292253,9.242539,-33.407702,0,19.355539321899414,17.91832733154297,17.128803253173828,0.002372020622715354,0.0009720501839183271,0.0007644467405043542
1083292921,9.257636,-33.410921,0,25.689794540405273,24.926603317260742,25.20450782775879,0.35168206691741943,0.23941992223262787,0.544228196144104
1083292611,9.251329,-33.407452,0,25.772300720214844,26.527658462524414,25.224790573120117,0.28511035442352295,0.7858227491378784,0.41619324684143066
1083292475,9.262544,-33.406874,0,22.823060989379883,21.355146408081055,19.975067138671875,0.041752565652132034,0.015028661116957664,0.007437201216816902
1083292377,9.242853,-33.404919,0,27.691246032714844,25.48351287841797,25.319114685058594,1.6955054998397827,0.334665447473526,0.48660433292388916
1083292024,9.238588,-33.400908,0,26.097042083740234,24.9677791595459,23.96691131591797,0.59847491979599,0.26885712146759033,0.19039949774742126
1083291688,9.243648,-33.396991,0,25.444032669067383,25.185693740844727,26.115924835205078,0.2554749548435211,0.25598350167274475,1.0707601308822632
1083292330,9.25567,-33.404453,0,24.572046279907227,24.67626190185547,24.457319259643555,0.12840412557125092,0.2071603387594223,0.2852087914943695
1083291950,9.251982,-33.400137,0,25.577634811401367,24.667190551757812,24.680892944335938,0.4109092652797699,0.22572502493858337,0.4065034091472626
1083294983,9.263389,-33.433025,0,25.94091033935547,25.347543716430664,25.56868553161621,0.34270724654197693,0.26919934153556824,0.5801036953926086
1083294271,9.264052,-33.425369,0,25.000045776367188,24.220434188842773,24.614038467407227,0.21805842220783234,0.14580456912517548,0.3685230314731598
1083294757,9.27652,-33.430668,0,27.254131317138672,25.877716064453125,25.00338363647461,1.7853435277938843,0.6763904690742493,0.5320367217063904
1083294742,9.289132,-33.430392,0,24.74944496154785,24.52902603149414,24.496789932250977,0.17455841600894928,0.19418711960315704,0.3310556709766388
1083294539,9.287531,-33.428185,0,25.010610580444336,25.001850128173828,25.286054611206055,0.1422766000032425,0.19185364246368408,0.4376783072948456
1083294487,9.276277,-33.427623,0,25.184303283691406,24.988874435424805,25.016860961914062,0.15395794808864594,0.17434538900852203,0.31426891684532166
1083293855,9.274317,-33.421116,0,26.098337173461914,25.640613555908203,25.57750129699707,0.3849802017211914,0.34740930795669556,0.5763947367668152
1083293651,9.266259,-33.418744,0,25.623830795288086,25.1966609954834,25.31866455078125,0.24129311740398407,0.223158061504364,0.4384221136569977
1083292778,9.271155,-33.413964,0,18.710012435913086,18.002281188964844,17.783361434936523,0.0014223307371139526,0.0010217046365141869,0.001273994566872716
1083293623,9.277762,-33.418471,0,25.71920394897461,25.73305892944336,28.09544563293457,0.2899772822856903,0.378124475479126,5.861122131347656
1083293470,9.28336,-33.416768,0,25.906858444213867,25.15935516357422,24.51828956604004,0.6324543952941895,0.4400644302368164,0.42922255396842957
1083294548,9.291735,-33.428469,0,23.296497344970703,21.918325424194336,21.36292266845703,0.057268332690000534,0.022102467715740204,0.023165913298726082
1083294549,9.295392,-33.428268,0,25.17839241027832,24.885427474975586,25.09098243713379,0.2055622786283493,0.21329353749752045,0.4805741608142853
1083294690,9.30146,-33.429904,0,25.293424606323242,24.95003318786621,24.54109764099121,0.2189793586730957,0.2038828283548355,0.24610267579555511
1083293887,9.302417,-33.423262,0,20.84568977355957,19.538818359375,18.978004455566406,0.007358750328421593,0.0031576582696288824,0.00317801209166646
1083294572,9.31513,-33.428566,0,25.473440170288086,24.845579147338867,24.710407257080078,0.34684762358665466,0.26391759514808655,0.41002175211906433
1083294334,9.314799,-33.426546,2,21.07923126220703,21.086963653564453,20.87177085876465,0.00828972551971674,0.01096875499933958,0.015836717560887337
1083294145,9.309402,-33.424157,0,26.173885345458984,25.813724517822266,25.423171997070312,0.41296106576919556,0.4074455499649048,0.5007389783859253
1083294151,9.314953,-33.424162,0,26.332901000976562,25.887144088745117,25.204978942871094,0.6443356871604919,0.5875868201255798,0.552124559879303
1083293946,9.313922,-33.422168,0,24.2625675201416,22.99106788635254,22.48066520690918,0.11939378082752228,0.051121558994054794,0.056035298854112625
1083293221,9.292527,-33.414249,3,24.266677856445312,22.76160430908203,21.852956771850586,0.14807017147541046,0.05148453637957573,0.0391964316368103
1083293261,9.301906,-33.414657,0,25.400362014770508,24.950525283813477,25.30384063720703,0.24414364993572235,0.2218552678823471,0.5401574373245239
1083293399,9.304033,-33.418875,0,18.532373428344727,18.163440704345703,18.069782257080078,0.0012462877202779055,0.001126657472923398,0.0015727839199826121
1083293711,9.311103,-33.419437,3,24.940305709838867,24.43610382080078,24.43655014038086,0.2240270972251892,0.18589673936367035,0.3273935914039612
1083293123,9.264706,-33.413159,0,25.334815979003906,25.27873420715332,25.096635818481445,0.1971982717514038,0.25730007886886597,0.382802814245224
1083293146,9.26726,-33.41337,0,25.64956283569336,23.96725082397461,22.68235206604004,0.4489147663116455,0.12549279630184174,0.06765878945589066
1083292983,9.266771,-33.411535,0,25.623111724853516,25.730398178100586,25.705717086791992,0.269917368888855,0.4098571240901947,0.7048161625862122
1083292628,9.27857,-33.407636,0,25.341779708862305,25.32164764404297,25.763914108276367,0.20911341905593872,0.28409913182258606,0.6994016766548157
1083292525,9.282023,-33.406547,0,25.815994262695312,25.731639862060547,25.257160186767578,0.3163113594055176,0.41413915157318115,0.4603102505207062
1083291836,9.268314,-33.39885,0,22.53429412841797,22.231063842773438,21.925357818603516,0.03807052597403526,0.03647073358297348,0.04873877391219139
1083291691,9.269875,-33.396955,0,23.61882209777832,22.80021858215332,22.460922241210938,0.08425161987543106,0.050455693155527115,0.06544280797243118
1083291927,9.282872,-33.399962,0,25.477336883544922,24.797378540039062,24.72891616821289,0.40865984559059143,0.2759101092815399,0.46199655532836914
1083291999,9.286518,-33.40071,0,24.770727157592773,25.093029022216797,24.51372718811035,0.17039033770561218,0.28872358798980713,0.30221056938171387
1083291493,9.280565,-33.395099,0,23.249528884887695,21.475093841552734,20.217426300048828,0.07774008810520172,0.019380124285817146,0.010553318075835705
1083292770,9.290962,-33.409274,0,24.831802368164062,24.757110595703125,25.02060890197754,0.23033997416496277,0.2974773645401001,0.6674567461013794
1083292441,9.297668,-33.409588,0,20.183631896972656,18.707183837890625,17.714893341064453,0.004547682125121355,0.0017277979059144855,0.0011911551700904965
1083292678,9.310177,-33.408204,0,25.530359268188477,25.64246368408203,24.8638916015625,0.22303184866905212,0.3398875594139099,0.29206210374832153
1083292828,9.310656,-33.4099,0,25.625524520874023,25.1469783782959,25.218116760253906,0.3115650415420532,0.2758955955505371,0.5183601379394531
1083292674,9.31674,-33.408104,0,25.892486572265625,26.222410202026367,25.363454818725586,0.4414941668510437,0.769290566444397,0.6141871809959412
1083292663,9.315015,-33.408039,0,25.371782302856445,27.575685501098633,25.221107482910156,0.2464982271194458,2.432029962539673,0.4893268346786499
1083292160,9.305591,-33.402385,0,26.123437881469727,24.1562442779541,22.257856369018555,0.8399645090103149,0.17450974881649017,0.05425732582807541
1083292054,9.302515,-33.401163,0,25.34381103515625,25.63943862915039,24.54604721069336,0.2307365983724594,0.3841039538383484,0.24981068074703217
1083291347,9.29029,-33.396284,2,18.397560119628906,17.699926376342773,17.483232498168945,0.0015316526405513287,0.001017285161651671,0.0012510939268395305
1083291448,9.294784,-33.394176,0,25.976118087768555,27.293621063232422,25.05953598022461,0.4073442816734314,1.9074032306671143,0.43565797805786133
1083291522,9.30181,-33.395076,0,24.018997192382812,23.2188720703125,22.54597282409668,0.13409903645515442,0.08163094520568848,0.07808487117290497
1083291364,9.313444,-33.393285,0,25.68902015686035,24.730161666870117,25.147031784057617,0.3168345093727112,0.16662369668483734,0.43465936183929443
1083293811,8.907467,-33.420373,0,25.695343017578125,25.67200469970703,25.374130249023438,0.3147870898246765,0.388414591550827,0.5187100768089294
1083293586,8.904861,-33.417654,0,25.186262130737305,24.821067810058594,24.880563735961914,0.24295054376125336,0.20949269831180573,0.4166790246963501
1083293349,8.906678,-33.415128,0,25.387828826904297,25.083980560302734,24.813007354736328,0.30685582756996155,0.29217445850372314,0.39969879388809204
1083292852,8.904207,-33.409624,0,24.812488555908203,24.699140548706055,24.298864364624023,0.14459703862667084,0.16961564123630524,0.2157369703054428
1083292342,8.900157,-33.404305,0,25.982799530029297,25.597929000854492,25.502805709838867,0.41553324460983276,0.37244659662246704,0.6421172022819519
1083292970,8.914032,-33.417729,0,17.418970108032227,16.284345626831055,15.933404922485352,0.0007553457980975509,0.0003829893539659679,0.0004086724657099694
1083293387,8.911757,-33.415548,0,25.711706161499023,25.070459365844727,24.059322357177734,0.34709933400154114,0.2431017905473709,0.18234410881996155
1083293177,8.909084,-33.413372,0,23.281982421875,23.277446746826172,23.396516799926758,0.054563216865062714,0.0680806115269661,0.14416323602199554
1083293308,8.916735,-33.414746,0,25.659238815307617,25.216724395751953,25.720245361328125,0.4043644964694977,0.3393920958042145,1.0268669128417969
1083293142,8.917842,-33.412997,0,26.565113067626953,25.476158142089844,24.859487533569336,0.715967059135437,0.3318656086921692,0.3576947748661041
1083293307,8.924974,-33.414766,0,25.42315673828125,25.037260055541992,25.154024124145508,0.3379463851451874,0.30031731724739075,0.6384327411651611
1083292282,8.929365,-33.403618,0,23.665721893310547,23.430681228637695,22.63614845275879,0.08735904097557068,0.08437240868806839,0.07640421390533447
1083292111,8.929761,-33.401479,0,25.283811569213867,24.670269012451172,24.111591339111328,0.2576928734779358,0.18591484427452087,0.20905494689941406
1083291083,8.901003,-33.389873,0,25.862417221069336,24.62773323059082,24.471006393432617,0.38954466581344604,0.15953987836837769,0.25964993238449097
